customer_id,product_name,quantity,unit_price,order_status,order_date
588,Mouse,10,499,Delivered,2026-03-25
435,Router,7,800,Confirmed,2026-03-24
609,Laptop,10,45000,Pending,2026-03-27
884,USB Hub,7,700,Delivered,2026-03-25
882,Standing Desk,3,4050,Delivered,2026-03-28
61,Mouse,1,499,Delivered,2026-03-24
326,Monitor,9,14500,Delivered,2026-03-31
508,Router,2,800,Pending,2026-03-27
431,Standing Desk,4,4050,Pending,2026-03-28
221,Keyboard,1,895,Confirmed,2026-03-25
797,Webcam,8,999,Delivered,2026-03-27
555,Headphones,9,2599,Delivered,2026-03-28
176,Chair,4,1800,Delivered,2026-03-24
6,Webcam,10,999,Delivered,2026-03-24
872,Keyboard,6,895,Confirmed,2026-03-29
969,Standing Desk,6,4050,Shipped,2026-03-27
892,Webcam,2,999,Shipped,2026-03-28
916,Chair,10,1800,Delivered,2026-03-25
220,Router,5,800,Pending,2026-03-29
439,Router,8,800,Delivered,2026-03-28
201,Table,7,5999,Delivered,2026-03-28
545,Keyboard,1,895,Cancelled,2026-03-31
422,Headphones,5,2599,Delivered,2026-03-24
424,Webcam,7,999,Delivered,2026-03-27
492,Table,5,5999,Shipped,2026-03-30
786,USB Hub,2,700,Confirmed,2026-03-29
109,Laptop,8,45000,Shipped,2026-03-26
589,Webcam,8,999,Delivered,2026-03-24
267,USB Hub,6,700,Pending,2026-03-27
114,Laptop,5,45000,Delivered,2026-03-27
450,Router,3,800,Pending,2026-03-30
220,Mobile,7,21000,Shipped,2026-03-30
391,Monitor,2,14500,Shipped,2026-03-30
32,Headphones,4,2599,Shipped,2026-03-25
623,Monitor,3,14500,Pending,2026-03-25
802,Mobile,6,21000,Delivered,2026-03-26
277,Webcam,7,999,Delivered,2026-03-26
408,Headphones,9,2599,Confirmed,2026-03-28
262,USB Hub,4,700,Delivered,2026-03-24
274,Desk Lamp,1,1100,Pending,2026-03-28
693,Headphones,5,2599,Delivered,2026-03-26
868,Headphones,10,2599,Cancelled,2026-03-26
435,Standing Desk,1,4050,Shipped,2026-03-31
872,Mouse,2,499,Cancelled,2026-03-30
659,Chair,3,1800,Cancelled,2026-03-29
980,Desk Lamp,4,1100,Delivered,2026-03-25
929,Router,5,800,Delivered,2026-03-29
878,Mobile,8,21000,Pending,2026-03-28
238,USB Hub,9,700,Delivered,2026-03-26
57,Standing Desk,10,4050,Delivered,2026-03-26
22,Standing Desk,10,4050,Delivered,2026-03-28
734,Headphones,10,2599,Pending,2026-03-30
929,USB Hub,6,700,Delivered,2026-03-31
194,Table,7,5999,Confirmed,2026-03-27
20,Router,4,800,Delivered,2026-03-27
576,Table,5,5999,Delivered,2026-03-28
833,Mobile,8,21000,Cancelled,2026-03-31
177,Laptop,8,45000,Delivered,2026-03-26
344,Mobile,2,21000,Delivered,2026-03-27
978,Router,6,800,Confirmed,2026-03-27
397,Headphones,7,2599,Delivered,2026-03-26
87,Headphones,8,2599,Confirmed,2026-03-26
352,USB Hub,3,700,Confirmed,2026-03-31
991,Laptop,2,45000,Confirmed,2026-03-24
473,Mouse,10,499,Shipped,2026-03-27
600,Mobile,3,21000,Delivered,2026-03-28
836,Webcam,7,999,Delivered,2026-03-28
167,Table,7,5999,Confirmed,2026-03-27
499,Mobile,2,21000,Delivered,2026-03-31
14,Laptop,8,45000,Pending,2026-03-30
638,Keyboard,5,895,Delivered,2026-03-26
77,Desk Lamp,4,1100,Shipped,2026-03-31
797,Headphones,10,2599,Delivered,2026-03-27
716,Table,5,5999,Shipped,2026-03-29
653,Standing Desk,4,4050,Delivered,2026-03-26
154,Mobile,9,21000,Shipped,2026-03-28
174,Standing Desk,9,4050,Confirmed,2026-03-24
416,Mobile,8,21000,Shipped,2026-03-30
941,Standing Desk,3,4050,Confirmed,2026-03-25
653,Webcam,8,999,Shipped,2026-03-24
350,Monitor,9,14500,Delivered,2026-03-29
67,Mobile,9,21000,Delivered,2026-03-24
535,Laptop,10,45000,Delivered,2026-03-27
959,Monitor,1,14500,Delivered,2026-03-24
119,Mobile,7,21000,Delivered,2026-03-30
411,Monitor,5,14500,Shipped,2026-03-27
84,USB Hub,2,700,Delivered,2026-03-28
469,Laptop,6,45000,Delivered,2026-03-27
310,Keyboard,8,895,Delivered,2026-03-28
687,Mobile,9,21000,Delivered,2026-03-26
509,Mobile,8,21000,Confirmed,2026-03-27
995,Table,8,5999,Delivered,2026-03-24
574,Laptop,9,45000,Pending,2026-03-30
249,Standing Desk,3,4050,Confirmed,2026-03-26
769,Monitor,9,14500,Confirmed,2026-03-31
774,Table,3,5999,Cancelled,2026-03-25
600,Desk Lamp,1,1100,Delivered,2026-03-25
746,Standing Desk,1,4050,Shipped,2026-03-29
933,Table,4,5999,Shipped,2026-03-28
370,Chair,8,1800,Delivered,2026-03-30
777,USB Hub,9,700,Shipped,2026-03-29
2,Monitor,1,14500,Delivered,2026-03-28
484,Standing Desk,1,4050,Cancelled,2026-03-31
252,Desk Lamp,8,1100,Pending,2026-03-31
770,Table,7,5999,Delivered,2026-03-25
594,Router,4,800,Delivered,2026-03-29
861,Laptop,1,45000,Delivered,2026-03-28
609,Headphones,3,2599,Delivered,2026-03-25
554,Desk Lamp,8,1100,Delivered,2026-03-25
420,Standing Desk,6,4050,Confirmed,2026-03-31
690,Desk Lamp,5,1100,Delivered,2026-03-26
137,USB Hub,7,700,Shipped,2026-03-24
283,USB Hub,2,700,Shipped,2026-03-29
601,Table,5,5999,Confirmed,2026-03-24
4,Desk Lamp,1,1100,Delivered,2026-03-28
136,Headphones,3,2599,Shipped,2026-03-31
184,Keyboard,7,895,Shipped,2026-03-28
866,Laptop,7,45000,Confirmed,2026-03-27
949,Webcam,6,999,Confirmed,2026-03-24
627,Mouse,1,499,Confirmed,2026-03-24
265,Router,1,800,Delivered,2026-03-25
444,Mouse,9,499,Shipped,2026-03-26
279,Keyboard,8,895,Delivered,2026-03-25
126,Mobile,3,21000,Delivered,2026-03-26
494,Mobile,10,21000,Delivered,2026-03-31
367,Laptop,4,45000,Delivered,2026-03-25
418,Mobile,10,21000,Delivered,2026-03-28
445,Mouse,4,499,Confirmed,2026-03-28
546,Headphones,6,2599,Confirmed,2026-03-25
790,Keyboard,9,895,Delivered,2026-03-28
806,Desk Lamp,4,1100,Confirmed,2026-03-24
346,Standing Desk,10,4050,Confirmed,2026-03-28
830,Monitor,4,14500,Pending,2026-03-24
732,Router,1,800,Delivered,2026-03-31
320,Table,3,5999,Delivered,2026-03-28
35,Headphones,4,2599,Delivered,2026-03-24
196,Laptop,4,45000,Shipped,2026-03-28
642,Standing Desk,9,4050,Confirmed,2026-03-28
409,Table,2,5999,Shipped,2026-03-29
913,Webcam,9,999,Delivered,2026-03-31
451,Headphones,2,2599,Delivered,2026-03-26
694,Router,2,800,Delivered,2026-03-24
395,USB Hub,9,700,Delivered,2026-03-31
303,Standing Desk,6,4050,Delivered,2026-03-26
852,Headphones,3,2599,Shipped,2026-03-30
714,Webcam,9,999,Delivered,2026-03-28
162,Desk Lamp,7,1100,Delivered,2026-03-27
731,Laptop,3,45000,Shipped,2026-03-24
992,Mouse,10,499,Delivered,2026-03-25
632,Table,4,5999,Delivered,2026-03-27
539,Mobile,9,21000,Cancelled,2026-03-28
39,Standing Desk,4,4050,Delivered,2026-03-24
480,Chair,9,1800,Delivered,2026-03-28
711,Standing Desk,6,4050,Confirmed,2026-03-31
609,Mouse,9,499,Confirmed,2026-03-26
691,Router,7,800,Delivered,2026-03-26
83,Router,1,800,Shipped,2026-03-29
447,Webcam,7,999,Pending,2026-03-25
38,Standing Desk,7,4050,Delivered,2026-03-24
507,Mouse,7,499,Cancelled,2026-03-24
849,Monitor,10,14500,Delivered,2026-03-25
598,Mouse,6,499,Confirmed,2026-03-30
541,Mobile,6,21000,Pending,2026-03-29
481,Headphones,7,2599,Confirmed,2026-03-29
361,Keyboard,10,895,Confirmed,2026-03-25
453,Mouse,5,499,Delivered,2026-03-28
425,Chair,4,1800,Delivered,2026-03-27
611,Chair,5,1800,Shipped,2026-03-31
357,Mouse,6,499,Delivered,2026-03-27
798,USB Hub,6,700,Shipped,2026-03-28
526,Monitor,8,14500,Delivered,2026-03-28
757,Laptop,2,45000,Pending,2026-03-31
827,Standing Desk,8,4050,Confirmed,2026-03-28
227,USB Hub,3,700,Delivered,2026-03-26
814,Mobile,8,21000,Shipped,2026-03-28
191,Mobile,3,21000,Delivered,2026-03-28
463,Headphones,5,2599,Delivered,2026-03-28
437,Chair,7,1800,Cancelled,2026-03-31
127,Router,1,800,Pending,2026-03-31
442,Headphones,7,2599,Delivered,2026-03-31
1000,Mobile,3,21000,Shipped,2026-03-25
774,Headphones,8,2599,Shipped,2026-03-28
366,Standing Desk,10,4050,Delivered,2026-03-26
94,Standing Desk,8,4050,Delivered,2026-03-25
836,Router,10,800,Pending,2026-03-31
100,Chair,7,1800,Confirmed,2026-03-27
678,Router,6,800,Delivered,2026-03-30
770,Laptop,8,45000,Shipped,2026-03-28
446,Mobile,10,21000,Shipped,2026-03-27
812,Headphones,4,2599,Delivered,2026-03-28
563,Table,1,5999,Shipped,2026-03-26
587,Keyboard,1,895,Delivered,2026-03-26
941,USB Hub,2,700,Shipped,2026-03-28
916,Desk Lamp,5,1100,Delivered,2026-03-24
542,Desk Lamp,9,1100,Pending,2026-03-28
835,Desk Lamp,5,1100,Shipped,2026-03-26
413,Laptop,9,45000,Delivered,2026-03-26
42,Chair,7,1800,Confirmed,2026-03-29
154,Mobile,4,21000,Shipped,2026-03-31
661,Table,10,5999,Delivered,2026-03-25
623,Headphones,3,2599,Shipped,2026-03-27
896,Mouse,4,499,Shipped,2026-03-26
610,Headphones,6,2599,Delivered,2026-03-29
105,Monitor,6,14500,Confirmed,2026-03-25
517,Laptop,8,45000,Delivered,2026-03-30
47,Laptop,4,45000,Delivered,2026-03-26
298,Headphones,7,2599,Shipped,2026-03-25
602,Laptop,1,45000,Delivered,2026-03-28
452,Desk Lamp,5,1100,Shipped,2026-03-24
597,USB Hub,2,700,Delivered,2026-03-30
182,USB Hub,2,700,Pending,2026-03-26
244,Laptop,10,45000,Cancelled,2026-03-25
360,Mobile,9,21000,Shipped,2026-03-25
949,Mobile,2,21000,Delivered,2026-03-31
310,Laptop,2,45000,Delivered,2026-03-26
221,Table,4,5999,Delivered,2026-03-26
426,Keyboard,7,895,Delivered,2026-03-31
528,Monitor,6,14500,Delivered,2026-03-26
884,Mobile,1,21000,Pending,2026-03-29
876,Chair,8,1800,Shipped,2026-03-28
109,Router,1,800,Delivered,2026-03-30
831,Keyboard,6,895,Delivered,2026-03-24
95,Monitor,6,14500,Cancelled,2026-03-31
670,USB Hub,2,700,Delivered,2026-03-27
593,Chair,2,1800,Delivered,2026-03-28
742,USB Hub,6,700,Delivered,2026-03-31
590,Webcam,2,999,Shipped,2026-03-28
449,Chair,2,1800,Shipped,2026-03-25
79,Router,8,800,Delivered,2026-03-31
319,Table,10,5999,Pending,2026-03-29
725,Chair,3,1800,Delivered,2026-03-26
934,Laptop,2,45000,Delivered,2026-03-25
606,Monitor,4,14500,Confirmed,2026-03-28
200,Keyboard,5,895,Pending,2026-03-26
44,Keyboard,10,895,Cancelled,2026-03-27
967,Laptop,4,45000,Delivered,2026-03-24
952,Standing Desk,8,4050,Pending,2026-03-24
358,Webcam,7,999,Delivered,2026-03-29
554,Mobile,1,21000,Shipped,2026-03-25
708,USB Hub,3,700,Confirmed,2026-03-25
135,Router,1,800,Cancelled,2026-03-28
607,Laptop,6,45000,Cancelled,2026-03-30
690,USB Hub,2,700,Shipped,2026-03-29
442,Monitor,1,14500,Confirmed,2026-03-30
125,Table,3,5999,Pending,2026-03-28
624,Standing Desk,4,4050,Delivered,2026-03-28
366,Laptop,10,45000,Confirmed,2026-03-24
139,Chair,1,1800,Delivered,2026-03-25
118,Router,5,800,Confirmed,2026-03-26
674,Chair,9,1800,Shipped,2026-03-30
721,Laptop,7,45000,Delivered,2026-03-30
881,Chair,9,1800,Delivered,2026-03-31
353,Headphones,3,2599,Shipped,2026-03-30
51,Monitor,4,14500,Confirmed,2026-03-25
415,Laptop,5,45000,Delivered,2026-03-30
788,Mobile,1,21000,Delivered,2026-03-27
827,Headphones,7,2599,Delivered,2026-03-31
709,Table,10,5999,Delivered,2026-03-24
824,Monitor,9,14500,Shipped,2026-03-28
334,Headphones,5,2599,Shipped,2026-03-27
31,Chair,7,1800,Delivered,2026-03-31
871,Chair,6,1800,Delivered,2026-03-31
709,USB Hub,8,700,Delivered,2026-03-27
609,Webcam,9,999,Shipped,2026-03-28
560,Standing Desk,6,4050,Delivered,2026-03-31
623,Desk Lamp,5,1100,Shipped,2026-03-30
634,Headphones,1,2599,Confirmed,2026-03-27
953,Chair,8,1800,Shipped,2026-03-25
196,Keyboard,9,895,Shipped,2026-03-27
400,Desk Lamp,10,1100,Shipped,2026-03-30
200,Chair,1,1800,Delivered,2026-03-30
991,USB Hub,5,700,Delivered,2026-03-24
646,Keyboard,7,895,Delivered,2026-03-30
689,Desk Lamp,7,1100,Cancelled,2026-03-26
138,Chair,7,1800,Delivered,2026-03-29
981,Chair,7,1800,Delivered,2026-03-30
397,Monitor,3,14500,Delivered,2026-03-25
195,USB Hub,5,700,Pending,2026-03-29
410,Headphones,9,2599,Delivered,2026-03-25
128,Desk Lamp,7,1100,Delivered,2026-03-26
510,USB Hub,8,700,Confirmed,2026-03-27
919,Laptop,6,45000,Confirmed,2026-03-24
735,Keyboard,3,895,Confirmed,2026-03-26
985,Keyboard,4,895,Shipped,2026-03-26
761,Keyboard,7,895,Shipped,2026-03-31
764,Laptop,9,45000,Delivered,2026-03-27
65,Chair,8,1800,Shipped,2026-03-29
870,Monitor,1,14500,Shipped,2026-03-26
641,Router,6,800,Confirmed,2026-03-28
90,Webcam,4,999,Confirmed,2026-03-30
941,Table,7,5999,Shipped,2026-03-31
850,Webcam,10,999,Delivered,2026-03-28
249,Headphones,3,2599,Delivered,2026-03-29
127,Mobile,1,21000,Delivered,2026-03-30
593,Keyboard,5,895,Delivered,2026-03-27
112,Mobile,5,21000,Confirmed,2026-03-30
827,Headphones,9,2599,Delivered,2026-03-24
712,Table,4,5999,Confirmed,2026-03-24
558,Desk Lamp,3,1100,Delivered,2026-03-27
99,Laptop,2,45000,Delivered,2026-03-25
95,Table,4,5999,Confirmed,2026-03-24
887,Chair,9,1800,Delivered,2026-03-30
16,Table,1,5999,Confirmed,2026-03-25
167,Keyboard,7,895,Delivered,2026-03-26
632,Desk Lamp,7,1100,Delivered,2026-03-28
517,Standing Desk,8,4050,Shipped,2026-03-24
892,Headphones,6,2599,Delivered,2026-03-29
720,USB Hub,5,700,Confirmed,2026-03-29
506,Mouse,3,499,Delivered,2026-03-26
191,Headphones,3,2599,Shipped,2026-03-26
70,Mouse,8,499,Shipped,2026-03-29
48,Table,4,5999,Pending,2026-03-27
568,Webcam,9,999,Shipped,2026-03-29
163,Table,1,5999,Cancelled,2026-03-27
446,Desk Lamp,7,1100,Shipped,2026-03-25
132,Mobile,9,21000,Pending,2026-03-24
714,Headphones,9,2599,Shipped,2026-03-24
133,Monitor,1,14500,Delivered,2026-03-24
701,Webcam,4,999,Confirmed,2026-03-25
195,Table,2,5999,Shipped,2026-03-26
140,Router,7,800,Delivered,2026-03-29
36,Monitor,8,14500,Delivered,2026-03-27
85,Mobile,5,21000,Delivered,2026-03-27
839,Mouse,2,499,Pending,2026-03-31
285,Router,5,800,Shipped,2026-03-26
889,Keyboard,10,895,Delivered,2026-03-25
473,Headphones,5,2599,Shipped,2026-03-27
610,Mouse,10,499,Confirmed,2026-03-24
700,Monitor,6,14500,Delivered,2026-03-28
909,Mouse,5,499,Delivered,2026-03-24
863,Keyboard,10,895,Delivered,2026-03-24
769,Laptop,1,45000,Pending,2026-03-28
232,Router,5,800,Delivered,2026-03-27
374,Chair,9,1800,Delivered,2026-03-26
642,Table,2,5999,Delivered,2026-03-30
55,Desk Lamp,3,1100,Delivered,2026-03-30
158,Webcam,8,999,Delivered,2026-03-27
941,Mouse,4,499,Delivered,2026-03-29
598,Desk Lamp,1,1100,Delivered,2026-03-28
172,Mouse,3,499,Confirmed,2026-03-28
571,Chair,1,1800,Shipped,2026-03-24
212,Laptop,2,45000,Shipped,2026-03-27
756,Mobile,9,21000,Delivered,2026-03-28
475,Router,5,800,Shipped,2026-03-24
509,Desk Lamp,5,1100,Delivered,2026-03-31
413,Desk Lamp,7,1100,Pending,2026-03-25
13,Router,1,800,Shipped,2026-03-24
143,USB Hub,3,700,Cancelled,2026-03-29
186,Monitor,9,14500,Delivered,2026-03-29
951,Monitor,4,14500,Delivered,2026-03-25
569,Table,5,5999,Confirmed,2026-03-24
726,Keyboard,4,895,Shipped,2026-03-28
929,Mouse,5,499,Delivered,2026-03-26
859,Standing Desk,7,4050,Delivered,2026-03-29
922,Standing Desk,7,4050,Delivered,2026-03-25
34,Standing Desk,5,4050,Cancelled,2026-03-26
208,Mouse,5,499,Pending,2026-03-27
534,Mouse,5,499,Cancelled,2026-03-30
674,Monitor,5,14500,Cancelled,2026-03-25
991,Webcam,5,999,Pending,2026-03-29
399,Monitor,4,14500,Pending,2026-03-24
486,Table,1,5999,Delivered,2026-03-27
961,Table,4,5999,Delivered,2026-03-25
542,Headphones,2,2599,Delivered,2026-03-30
347,Mobile,10,21000,Shipped,2026-03-26
840,Webcam,9,999,Delivered,2026-03-26
171,Chair,2,1800,Delivered,2026-03-28
203,Desk Lamp,2,1100,Delivered,2026-03-28
199,Router,7,800,Delivered,2026-03-26
501,Chair,7,1800,Delivered,2026-03-24
488,USB Hub,8,700,Delivered,2026-03-26
808,Chair,9,1800,Confirmed,2026-03-25
795,Monitor,5,14500,Confirmed,2026-03-30
610,Desk Lamp,2,1100,Shipped,2026-03-26
569,Mouse,1,499,Delivered,2026-03-27
504,Keyboard,3,895,Shipped,2026-03-28
14,Mouse,8,499,Delivered,2026-03-25
29,Monitor,1,14500,Shipped,2026-03-30
625,Monitor,2,14500,Pending,2026-03-26
1,Headphones,5,2599,Delivered,2026-03-27
423,Keyboard,5,895,Delivered,2026-03-24
77,Chair,5,1800,Confirmed,2026-03-31
744,Monitor,9,14500,Pending,2026-03-25
394,Monitor,5,14500,Delivered,2026-03-24
320,Mobile,10,21000,Delivered,2026-03-30
493,Webcam,4,999,Cancelled,2026-03-31
962,USB Hub,10,700,Delivered,2026-03-25
397,Desk Lamp,8,1100,Delivered,2026-03-29
404,Laptop,2,45000,Delivered,2026-03-31
199,Router,8,800,Confirmed,2026-03-29
691,USB Hub,3,700,Shipped,2026-03-31
397,Webcam,10,999,Delivered,2026-03-24
934,Keyboard,6,895,Delivered,2026-03-24
771,Monitor,6,14500,Delivered,2026-03-26
201,Standing Desk,3,4050,Shipped,2026-03-24
119,Desk Lamp,6,1100,Pending,2026-03-27
854,Standing Desk,8,4050,Delivered,2026-03-24
188,Mouse,7,499,Delivered,2026-03-31
349,Chair,7,1800,Shipped,2026-03-25
951,Router,9,800,Pending,2026-03-26
206,Standing Desk,6,4050,Delivered,2026-03-25
838,Desk Lamp,10,1100,Delivered,2026-03-27
938,Mouse,4,499,Delivered,2026-03-25
509,Headphones,1,2599,Shipped,2026-03-29
502,USB Hub,7,700,Confirmed,2026-03-24
822,Standing Desk,6,4050,Shipped,2026-03-25
271,Router,6,800,Delivered,2026-03-24
395,Standing Desk,10,4050,Delivered,2026-03-27
996,Chair,8,1800,Delivered,2026-03-30
644,Webcam,4,999,Shipped,2026-03-27
885,Desk Lamp,6,1100,Delivered,2026-03-31
260,Mobile,1,21000,Delivered,2026-03-26
174,Mouse,10,499,Shipped,2026-03-31
696,Table,9,5999,Delivered,2026-03-25
658,Webcam,10,999,Delivered,2026-03-27
243,Webcam,8,999,Delivered,2026-03-26
965,Headphones,1,2599,Delivered,2026-03-24
236,Table,9,5999,Pending,2026-03-28
381,Mouse,7,499,Delivered,2026-03-28
124,Keyboard,4,895,Delivered,2026-03-25
1000,Chair,9,1800,Shipped,2026-03-31
831,Mobile,1,21000,Delivered,2026-03-24
57,Mouse,5,499,Delivered,2026-03-30
902,Webcam,7,999,Pending,2026-03-28
724,Keyboard,5,895,Delivered,2026-03-31
822,Webcam,3,999,Confirmed,2026-03-25
891,Webcam,9,999,Delivered,2026-03-24
211,Standing Desk,4,4050,Delivered,2026-03-27
664,USB Hub,7,700,Delivered,2026-03-27
808,Mobile,7,21000,Cancelled,2026-03-25
224,Mobile,3,21000,Pending,2026-03-24
585,Mouse,10,499,Delivered,2026-03-24
609,Headphones,3,2599,Confirmed,2026-03-31
590,Mobile,5,21000,Cancelled,2026-03-30
22,Laptop,3,45000,Delivered,2026-03-24
824,USB Hub,9,700,Pending,2026-03-30
336,Standing Desk,2,4050,Delivered,2026-03-25
269,Headphones,10,2599,Cancelled,2026-03-24
481,Desk Lamp,4,1100,Delivered,2026-03-28
23,Mouse,7,499,Delivered,2026-03-30
911,Headphones,6,2599,Shipped,2026-03-24
723,Standing Desk,8,4050,Shipped,2026-03-28
828,Webcam,6,999,Pending,2026-03-29
779,USB Hub,8,700,Pending,2026-03-31
541,Mobile,8,21000,Shipped,2026-03-26
62,USB Hub,8,700,Delivered,2026-03-30
717,Standing Desk,9,4050,Delivered,2026-03-30
245,Keyboard,7,895,Delivered,2026-03-30
131,Mouse,4,499,Delivered,2026-03-24
613,Desk Lamp,10,1100,Shipped,2026-03-27
755,Standing Desk,4,4050,Confirmed,2026-03-28
513,Desk Lamp,8,1100,Shipped,2026-03-31
518,Webcam,1,999,Delivered,2026-03-24
46,Chair,7,1800,Pending,2026-03-26
839,Monitor,7,14500,Delivered,2026-03-27
989,Laptop,8,45000,Delivered,2026-03-28
661,Router,5,800,Delivered,2026-03-24
525,Table,4,5999,Delivered,2026-03-31
862,Mouse,6,499,Shipped,2026-03-24
887,Mouse,6,499,Shipped,2026-03-27
889,Mobile,5,21000,Delivered,2026-03-27
190,Chair,9,1800,Confirmed,2026-03-31
121,Chair,8,1800,Pending,2026-03-28
400,Router,5,800,Delivered,2026-03-28
439,Mobile,8,21000,Delivered,2026-03-26
849,Mobile,5,21000,Delivered,2026-03-27
565,Headphones,9,2599,Delivered,2026-03-26
25,Mobile,4,21000,Delivered,2026-03-29
642,Standing Desk,6,4050,Pending,2026-03-25
845,Laptop,6,45000,Delivered,2026-03-29
800,USB Hub,1,700,Delivered,2026-03-30
212,Mobile,1,21000,Shipped,2026-03-29
675,Chair,10,1800,Delivered,2026-03-25
22,USB Hub,10,700,Confirmed,2026-03-29
988,Mouse,7,499,Shipped,2026-03-26
251,Headphones,1,2599,Cancelled,2026-03-24
121,Chair,6,1800,Delivered,2026-03-27
62,Router,3,800,Delivered,2026-03-24
27,Mouse,2,499,Delivered,2026-03-29
221,Standing Desk,2,4050,Delivered,2026-03-26
132,Laptop,4,45000,Pending,2026-03-30
144,Standing Desk,1,4050,Delivered,2026-03-25
931,Table,1,5999,Confirmed,2026-03-27
801,Table,1,5999,Delivered,2026-03-28
355,Laptop,5,45000,Delivered,2026-03-27
938,Mobile,9,21000,Shipped,2026-03-26
498,Desk Lamp,10,1100,Delivered,2026-03-24
539,Mouse,3,499,Delivered,2026-03-27
697,Mobile,6,21000,Shipped,2026-03-28
384,Table,2,5999,Delivered,2026-03-29
695,Desk Lamp,4,1100,Confirmed,2026-03-29
873,USB Hub,3,700,Delivered,2026-03-26
190,Monitor,6,14500,Delivered,2026-03-26
429,Standing Desk,9,4050,Delivered,2026-03-30
606,Webcam,1,999,Delivered,2026-03-28
127,Laptop,10,45000,Delivered,2026-03-25
851,Mobile,10,21000,Delivered,2026-03-26
514,Headphones,8,2599,Shipped,2026-03-25
347,Monitor,1,14500,Delivered,2026-03-27
600,Table,2,5999,Delivered,2026-03-26
586,Mobile,3,21000,Pending,2026-03-27
298,Headphones,1,2599,Shipped,2026-03-28
956,Webcam,7,999,Pending,2026-03-26
616,Webcam,4,999,Delivered,2026-03-26
80,Webcam,1,999,Delivered,2026-03-29
450,Standing Desk,6,4050,Confirmed,2026-03-27
463,Desk Lamp,8,1100,Delivered,2026-03-24
895,Headphones,3,2599,Shipped,2026-03-26
121,Headphones,3,2599,Delivered,2026-03-28
872,Table,5,5999,Shipped,2026-03-28
631,Desk Lamp,1,1100,Delivered,2026-03-31
292,Desk Lamp,6,1100,Pending,2026-03-26
561,Chair,5,1800,Cancelled,2026-03-25
945,Desk Lamp,2,1100,Delivered,2026-03-25
695,USB Hub,10,700,Confirmed,2026-03-26
866,Router,8,800,Shipped,2026-03-30
601,Keyboard,4,895,Shipped,2026-03-26
796,Laptop,8,45000,Delivered,2026-03-25
752,Desk Lamp,1,1100,Shipped,2026-03-25
159,Headphones,3,2599,Confirmed,2026-03-24
407,Keyboard,6,895,Delivered,2026-03-28
290,Router,6,800,Pending,2026-03-30
283,Mobile,2,21000,Delivered,2026-03-24
58,Standing Desk,6,4050,Delivered,2026-03-27
247,Webcam,5,999,Shipped,2026-03-26
345,Webcam,6,999,Delivered,2026-03-25
126,Router,7,800,Confirmed,2026-03-28
994,Mouse,8,499,Shipped,2026-03-25
574,USB Hub,10,700,Delivered,2026-03-26
823,Router,10,800,Pending,2026-03-30
778,Laptop,1,45000,Delivered,2026-03-27
91,Mouse,6,499,Pending,2026-03-26
329,Standing Desk,3,4050,Delivered,2026-03-30
468,Standing Desk,10,4050,Delivered,2026-03-28
393,Mouse,1,499,Shipped,2026-03-28
431,Monitor,1,14500,Delivered,2026-03-26
91,Standing Desk,1,4050,Delivered,2026-03-26
566,Webcam,4,999,Delivered,2026-03-30
862,Monitor,4,14500,Confirmed,2026-03-29
292,Laptop,1,45000,Confirmed,2026-03-31
703,Chair,4,1800,Delivered,2026-03-28
512,Chair,10,1800,Shipped,2026-03-31
682,Keyboard,4,895,Delivered,2026-03-24
671,Table,2,5999,Confirmed,2026-03-28
976,Table,8,5999,Shipped,2026-03-30
792,Router,8,800,Delivered,2026-03-25
904,USB Hub,5,700,Confirmed,2026-03-29
239,Mobile,5,21000,Pending,2026-03-30
761,Keyboard,7,895,Shipped,2026-03-25
153,Headphones,7,2599,Delivered,2026-03-27
264,Headphones,8,2599,Delivered,2026-03-28
171,Router,8,800,Delivered,2026-03-25
609,USB Hub,6,700,Confirmed,2026-03-30
486,Standing Desk,8,4050,Delivered,2026-03-27
173,Headphones,5,2599,Delivered,2026-03-25
91,Table,5,5999,Shipped,2026-03-27
223,USB Hub,10,700,Delivered,2026-03-26
335,Mouse,6,499,Pending,2026-03-25
148,USB Hub,4,700,Shipped,2026-03-27
642,Laptop,7,45000,Delivered,2026-03-31
825,Table,7,5999,Delivered,2026-03-27
398,Router,7,800,Cancelled,2026-03-25
532,Standing Desk,2,4050,Cancelled,2026-03-30
187,Standing Desk,3,4050,Cancelled,2026-03-29
666,Mouse,3,499,Delivered,2026-03-27
141,USB Hub,3,700,Delivered,2026-03-31
236,Mouse,8,499,Delivered,2026-03-27
692,Laptop,2,45000,Cancelled,2026-03-28
942,Table,5,5999,Shipped,2026-03-26
53,Desk Lamp,5,1100,Delivered,2026-03-26
703,Webcam,6,999,Delivered,2026-03-24
840,Standing Desk,6,4050,Shipped,2026-03-24
694,Table,1,5999,Shipped,2026-03-31
871,Webcam,3,999,Shipped,2026-03-25
668,Standing Desk,7,4050,Delivered,2026-03-27
617,Standing Desk,5,4050,Shipped,2026-03-28
170,USB Hub,8,700,Delivered,2026-03-31
262,Webcam,7,999,Shipped,2026-03-26
819,Mouse,5,499,Delivered,2026-03-29
155,Laptop,2,45000,Pending,2026-03-25
733,Desk Lamp,2,1100,Shipped,2026-03-26
334,Keyboard,2,895,Pending,2026-03-30
356,Chair,1,1800,Cancelled,2026-03-26
104,USB Hub,4,700,Shipped,2026-03-28
